budget,production,country_kaggle,director,genre_kaggle,gross,name,rating,released,runtime,score_imdb,star_kaggle,votes_imdb,writer_kaggle,year,genres_omdb,writers_omdb,actors_omdb,plot,language_omdb,country_omdb,awards,poster,score_metacritic,type
0.0,British Film Institute (BFI),UK,Terence Davies,Biography,161179.0,The Long Day Closes,PG,1993-05-28,85,7.5,Leigh McCormack,2003,Terence Davies,1992,,,,,,,,,,
0.0,Erre Produzioni,Italy,Gianni Amelio,Drama,931280.0,The Stolen Children,Not specified,1993-03-03,114,7.5,Enrico Lo Verso,2101,Gianni Amelio,1992,,,,,,,,,,
0.0,Bellboy Films Limited,UK,Mark Herman,Comedy,3104545.0,Blame It on the Bellboy,PG-13,1992-03-06,78,5.4,Bronson Pinchot,2155,Mark Herman,1992,,,,,,,,,,
0.0,Vision International,France,Jacques Dorfmann,Adventure,1448640.0,Shadow of the Wolf,PG-13,1993-03-05,112,5.7,Lou Diamond Phillips,710,Jacques Dorfmann,1992,,,,,,,,,,
3000000.0,Once Upon a Time Films,USA,Matthew Meshekoff,Comedy,690966.0,The Opposite Sex and How to Live with Them,R,1993-03-26,100,4.9,Arye Gross,540,Noah Stern,1992,,,,,,,,,,
0.0,"Samuel Goldwyn Company, The",USA,Andy Wolk,Crime,3206713.0,Traces of Red,R,1992-11-11,105,5.2,Jim Belushi,1306,Jim Piddock,1992,,,,,,,,,,
18000000.0,Metro-Goldwyn-Mayer (MGM),USA,Bruce Beresford,Drama,2149735.0,Rich in Love,PG-13,1993-03-05,100,6.3,Albert Finney,689,Josephine Humphreys,1992,,,,,,,,,,
0.0,Distant Horizon,USA,Tem�stocles L�pez,Drama,222552.0,Chain of Desire,UNRATED,1993-07-30,100,5.4,Linda Fiorentino,360,Tem�stocles L�pez,1992,,,,,,,,,,
0.0,Film Par Film,France,Claude Sautet,Drama,1666511.0,Un Coeur en Hiver,Not specified,1993-06-04,105,7.7,Daniel Auteuil,7657,Claude Sautet,1992,,,,,,,,,,
0.0,Miramax,USA,Leslie Harris,Drama,479169.0,Just Another Girl on the I.R.T.,R,1993-03-19,92,6.3,Ariyan A. Johnson,698,Leslie Harris,1992,,,,,,,,,,
0.0,Banfilm,France,Cyril Collard,Biography,662341.0,Savage Nights,Not specified,1994-02-25,126,7.1,Cyril Collard,1921,Cyril Collard,1992,,,,,,,,,,
0.0,Central Motion Pictures,Taiwan,Ming-liang Tsai,Crime,28422.0,Rebels of the Neon God,Not specified,1994-08-04,106,7.6,Chao-jung Chen,2251,Ming-liang Tsai,1992,,,,,,,,,,
0.0,Mirage Entertainment,USA,Edward Zwick,Comedy,1514114.0,Leaving Normal,R,1992-04-29,110,6.7,Christine Lahti,1217,Ed Solomon,1992,,,,,,,,,,
22769.0,Desperate Pictures,USA,Gregg Araki,Comedy,692585.0,The Living End,UNRATED,1992-08-21,81,6.5,Mike Dytri,2140,Gregg Araki,1992,,,,,,,,,,
0.0,Sil-Metropole Organisation,China,Yimou Zhang,Comedy,1890247.0,The Story of Qiu Ju,PG,1993-04-16,101,7.6,Li Gong,4429,Yuan Bin Chen,1992,,,,,,,,,,
0.0,Outlaw Productions (I),USA,Mike Binder,Comedy,479676.0,Crossing the Bridge,R,1992-09-11,103,6.4,Josh Charles,681,Mike Binder,1992,,,,,,,,,,
0.0,British Broadcasting Corporation (BBC),South Africa,Darrell Roodt,Drama,7306242.0,Sarafina!,PG-13,1992-09-25,117,6.4,Whoopi Goldberg,1586,Mbongeni Ngema,1992,,,,,,,,,,
0.0,Kuzui Enterprises,UK,John Mackenzie,Biography,919286.0,Ruby,R,1992-03-27,110,5.5,Danny Aiello,1239,Stephen Davis,1992,,,,,,,,,,
0.0,Australian Film Finance Corporation (AFFC),Australia,Vincent Ward,Adventure,2806881.0,Map of the Human Heart,R,1993-05-14,109,7.2,Jason Scott Lee,2779,Louis Nowra,1992,,,,,,,,,,
0.0,Oliane Productions,France,Agnieszka Holland,Drama,1256355.0,"Olivier, Olivier",R,1993-03-03,110,7.7,Brigitte Ro�an,1462,Agnieszka Holland,1992,,,,,,,,,,
0.0,Cannon Pictures,USA,Charles Martin Smith,Action,229041.0,Fifty/Fifty,R,1993-02-26,101,5.8,Peter Weller,550,Dennis Shryack,1992,,,,,,,,,,
24000000.0,Majestic Films International,USA,Graeme Clifford,Mystery,608866.0,Ruby Cairo,PG-13,1993-10-29,100,5.0,Andie MacDowell,1886,Robert Dillon,1992,,,,,,,,,,
13000000.0,In The Bag Productions,USA,Allan Moyle,Comedy,3721911.0,The Gun in Betty Lou's Handbag,PG-13,1992-08-21,89,5.0,Penelope Ann Miller,1430,Grace Cary Bickley,1992,,,,,,,,,,
16000000.0,JVC Entertainment Networks,USA,Beeban Kidron,Comedy,17957265.0,Used People,PG-13,1993-01-22,100,6.0,Shirley MacLaine,1225,Todd Graff,1992,,,,,,,,,,
0.0,Cannon Pictures Inc.,USA,Richard Danus,Thriller,135004.0,No Place to Hide,R,1993-04-16,100,5.6,Kris Kristofferson,505,Richard Danus,1992,,,,,,,,,,
0.0,RainCity Productions,USA,Alan Rudolph,Crime,279627.0,Equinox,R,1993-06-11,110,5.7,Matthew Modine,1033,Alan Rudolph,1992,,,,,,,,,,
0.0,Cannon Pictures,USA,Arthur Allan Seidelman,Action,198504.0,Rescue Me,PG-13,1993-12-03,99,5.5,Michael Dudikoff,455,Mike Snyder,1992,,,,,,,,,,
0.0,Trimark Pictures,USA,Fritz Kiersch,Action,641886.0,Into the Sun,R,1992-01-31,101,5.2,Anthony Michael Hall,664,John Brancato,1992,,,,,,,,,,
0.0,Hollywood Road Films,UK,Jon Acevski,Animation,1119368.0,Freddie as F.R.O.7.,PG,1992-08-28,100,5.1,Ben Kingsley,561,Jon Acevski,1992,,,,,,,,,,
0.0,New Line Cinema,USA,Abbe Wool,Adventure,147724.0,Roadside Prophets,R,1992-10-08,100,6.5,John Doe,1065,Abbe Wool,1992,,,,,,,,,,
0.0,Not specified,Argentina,Adolfo Aristarain,Drama,100986.0,A Place in the World,PG,1994,120,7.9,Jos� Sacrist�n,1880,Adolfo Aristarain,1992,,,,,,,,,,
130000.0,Demi-Monde Productions,USA,Nicole Conn,Drama,799674.0,Claire of the Moon,UNRATED,1993-10-21,107,4.9,Trisha Todd,843,Nicole Conn,1992,,,,,,,,,,
0.0,Wong Jing's Workshop Ltd.,Hong Kong,Clarence Yiu-leung Fok,Action,28676.0,Naked Killer,R,1995-08-04,100,6.0,Chingmy Yau,1896,Jing Wong,1992,,,,,,,,,,
0.0,Macfilm productions,USA,John Turturro,Drama,471120.0,Mac,R,1993-02-19,117,6.3,John Turturro,787,John Turturro,1992,,,,,,,,,,
0.0,Glamour Films,India,Mukul Anand,Action,2567.0,Khuda Gawah,Not specified,1992-05-08,193,6.6,Amitabh Bachchan,1407,Rajkumar Bedi,1992,,,,,,,,,,
0.0,IRS Media,USA,Stacy Cochran,Comedy,123587.0,My New Gun,R,1992-10-26,99,5.6,Diane Lane,583,Stacy Cochran,1992,,,,,,,,,,
0.0,"Thrill Me, Productions",USA,Joel Hershman,Comedy,130377.0,Hold Me Thrill Me Kiss Me,R,1993-07-30,92,6.0,Max Parrish,371,Joel Hershman,1992,,,,,,,,,,
250000.0,American Playhouse,USA,Tom Kalin,Crime,340147.0,Swoon,UNRATED,1992-09-25,93,6.8,Daniel Schlachet,1365,Tom Kalin,1992,,,,,,,,,,
38000.0,Island World,USA,Nick Gomez,Crime,117480.0,Laws of Gravity,R,1993-08-20,100,7.0,Peter Greene,769,Nick Gomez,1992,,,,,,,,,,
28000000.0,Rhythm & Hues Studios,USA,Kenny Ortega,Comedy,39514713.0,Hocus Pocus,PG,1993-07-16,96,6.7,Bette Midler,67192,David Kirschner,1993,,,,,,,,,,
25000000.0,Hollywood Pictures,USA,George P. Cosmatos,Action,56505065.0,Tombstone,R,1993-12-25,130,7.8,Kurt Russell,103911,Kevin Jarre,1993,,,,,,,,,,
22000000.0,Universal Pictures,USA,Steven Spielberg,Biography,96067179.0,Schindler's List,R,1994-02-04,195,8.9,Liam Neeson,956124,Thomas Keneally,1993,,,,,,,,,,
0.0,Twentieth Century Fox Film Corporation,USA,David Mickey Evans,Comedy,32416586.0,The Sandlot,PG,1993-04-07,101,7.8,Tom Guiry,63337,David Mickey Evans,1993,,,,,,,,,,
63000000.0,Universal Pictures,USA,Steven Spielberg,Adventure,402453882.0,Jurassic Park,PG-13,1993-06-11,127,8.1,Sam Neill,685270,Michael Crichton,1993,,,,,,,,,,
18000000.0,Touchstone Pictures,USA,Henry Selick,Animation,75082668.0,The Nightmare Before Christmas,PG,1993-10-29,76,8.0,Danny Elfman,242487,Tim Burton,1993,,,,,,,,,,
6900000.0,Gramercy Pictures (I),USA,Richard Linklater,Comedy,7993039.0,Dazed and Confused,R,1994-02-10,102,7.7,Jason London,133831,Richard Linklater,1993,,,,,,,,,,
25000000.0,Alcor Films,France,Joel Schumacher,Crime,40903593.0,Un d�a de furia,R,1993-02-26,113,7.6,Michael Douglas,143906,Ebbe Roe Smith,1993,,,,,,,,,,
42000000.0,Davis Entertainment,USA,Sydney Pollack,Drama,158348367.0,The Firm,R,1993-06-30,154,6.8,Tom Cruise,95562,John Grisham,1993,,,,,,,,,,
13000000.0,Morgan Creek Productions,USA,Tony Scott,Crime,12281500.0,True Romance,R,1993-09-10,120,8.0,Christian Slater,174471,Quentin Tarantino,1993,,,,,,,,,,
75000000.0,Paramount Pictures,USA,Barry Sonnenfeld,Comedy,48919043.0,Addams Family Values,PG-13,1993-11-19,94,6.6,Anjelica Huston,62350,Charles Addams,1993,,,,,,,,,,
22000000.0,Price Entertainment,USA,Robert De Niro,Crime,17266971.0,A Bronx Tale,R,1993-10-01,121,7.8,Robert De Niro,106183,Chazz Palminteri,1993,,,,,,,,,,
11000000.0,Paramount Pictures,USA,Lasse Hallstr�m,Drama,9170214.0,What's Eating Gilbert Grape,PG-13,1994-03-04,118,7.8,Johnny Depp,183569,Peter Hedges,1993,,,,,,,,,,
0.0,Warner Bros.,USA,Agnieszka Holland,Drama,31181347.0,The Secret Garden,G,1993-08-13,101,7.3,Kate Maberly,30896,Frances Hodgson Burnett,1993,,,,,,,,,,
14600000.0,Columbia Pictures Corporation,USA,Harold Ramis,Comedy,70906973.0,Groundhog Day,PG,1993-02-12,101,8.0,Bill Murray,483649,Danny Rubin,1993,,,,,,,,,,
20000000.0,Brooksfilms,France,Mel Brooks,Adventure,35739755.0,Robin Hood: Men in Tights,PG-13,1993-07-28,104,6.7,Cary Elwes,97973,J.D. Shapiro,1993,,,,,,,,,,
25000000.0,Twentieth Century Fox Film Corporation,USA,Chris Columbus,Comedy,219200000.0,Mrs. Doubtfire,PG-13,1993-11-24,125,6.9,Robin Williams,198772,Anne Fine,1993,,,,,,,,,,
21000000.0,TriStar Pictures,USA,Nora Ephron,Comedy,126533006.0,Sleepless in Seattle,PG,1993-06-25,105,6.8,Tom Hanks,132264,Jeff Arch,1993,,,,,,,,,,
85000000.0,Columbia Pictures Corporation,USA,John McTiernan,Action,50016394.0,Last Action Hero,PG-13,1993-06-18,130,6.3,Arnold Schwarzenegger,114476,Zak Penn,1993,,,,,,,,,,
35000000.0,Hollywood Pictures,USA,Taylor Hackford,Crime,4496583.0,"Blood In, Blood Out",R,1993-04-30,180,8.0,Damian Chapa,24686,Ross Thomas,1993,,,,,,,,,,
70000000.0,Carolco Pictures,USA,Renny Harlin,Action,84049211.0,Cliffhanger,R,1993-05-28,112,6.4,Sylvester Stallone,102888,John Long,1993,,,,,,,,,,
44000000.0,Warner Bros.,USA,Andrew Davis,Action,183875760.0,The Fugitive,PG-13,1993-08-06,130,7.8,Harrison Ford,226899,Jeb Stuart,1993,,,,,,,,,,
20000000.0,Warner Bros.,USA,Simon Wincer,Adventure,77698625.0,Free Willy,PG,1993-07-16,112,5.9,Jason James Richter,56085,Keith Walker,1993,,,,,,,,,,
38000000.0,Paramount Pictures,USA,Adrian Lyne,Drama,106614100.0,Indecent Proposal,R,1993-04-07,117,5.8,Robert Redford,51687,Jack Engelhard,1993,,,,,,,,,,
26000000.0,TriStar Pictures,USA,Jonathan Demme,Drama,77324422.0,Philadelphia,PG-13,1994-01-14,125,7.7,Tom Hanks,191244,Ron Nyswaner,1993,,,,,,,,,,
0.0,Touchwood Pacific Partners 1,USA,Duwayne Dunham,Adventure,41833324.0,Homeward Bound: The Incredible Journey,G,1993-02-12,84,6.9,Michael J. Fox,36081,Sheila Burnford,1993,,,,,,,,,,
7000000.0,CiBy 2000,New Zealand,Jane Campion,Drama,40158000.0,El piano,R,1994-02-11,121,7.6,Holly Hunter,67921,Jane Campion,1993,,,,,,,,,,
30000000.0,Universal Pictures,USA,Brian De Palma,Crime,36948322.0,Carlito's Way,R,1993-11-12,144,7.9,Al Pacino,173380,Edwin Torres,1993,,,,,,,,,,
38000000.0,Touchstone Pictures,USA,Bill Duke,Comedy,57319029.0,Sister Act 2: Back in the Habit,PG,1993-12-10,107,5.4,Whoopi Goldberg,39452,Paul Rudnick,1993,,,,,,,,,,
57000000.0,Warner Bros.,USA,Marco Brambilla,Action,58055768.0,Demolition Man,R,1993-10-08,115,6.6,Sylvester Stallone,133674,Peter M. Lenkov,1993,,,,,,,,,,
42000000.0,Allied Filmmakers,UK,Annabel Jankel,Adventure,20915465.0,Super Mario Bros.,PG,1993-05-28,104,4.0,Bob Hoskins,40601,Parker Bennett,1993,,,,,,,,,,
0.0,TriStar Pictures,USA,David Anspaugh,Biography,22750363.0,Rudy,PG,1993-10-22,114,7.5,Sean Astin,45697,Angelo Pizzo,1993,,,,,,,,,,
30000000.0,Walt Disney Pictures,Austria,Stephen Herek,Action,53898845.0,The Three Musketeers,PG,1993-11-12,105,6.4,Charlie Sheen,43792,Alexandre Dumas,1993,,,,,,,,,,
13000000.0,Hell's Kitchen Films,Ireland,Jim Sheridan,Biography,25010410.0,En el nombre del padre,R,1994-02-25,133,8.1,Daniel Day-Lewis,122973,Gerry Conlon,1993,,,,,,,,,,
40000000.0,Paramount Pictures,USA,Phillip Noyce,Drama,36300000.0,Sliver,R,1993-05-21,107,4.9,Sharon Stone,24457,Ira Levin,1993,,,,,,,,,,
32000000.0,Film Andes S.A.,USA,Frank Marshall,Adventure,36733909.0,Alive,R,1993-01-15,120,7.1,Ethan Hawke,42086,Piers Paul Read,1993,,,,,,,,,,
30000000.0,Columbia Pictures Corporation,USA,Martin Scorsese,Drama,32200000.0,The Age of Innocence,PG,1993-10-01,139,7.2,Daniel Day-Lewis,39143,Edith Wharton,1993,,,,,,,,,,
17000000.0,Twentieth Century Fox Film Corporation,USA,Joseph Ruben,Drama,44594000.0,The Good Son,R,1993-09-24,87,6.4,Macaulay Culkin,30596,Ian McEwan,1993,,,,,,,,,,
15000000.0,Walt Disney Pictures,USA,Jon Turteltaub,Adventure,68856263.0,Cool Runnings,PG,1993-10-01,98,6.9,John Candy,75331,Lynn Siefert,1993,,,,,,,,,,
11000000.0,Renaissance Films,UK,Kenneth Branagh,Comedy,22551000.0,Much Ado About Nothing,PG-13,1993-07-02,111,7.4,Kenneth Branagh,39297,William Shakespeare,1993,,,,,,,,,,
15000000.0,Touchstone Pictures,USA,David S. Ward,Action,23004026.0,The Program,R,1993-09-24,112,6.4,James Caan,7889,David S. Ward,1993,,,,,,,,,,
14000000.0,Raffaella De Laurentiis Productions,USA,Rob Cohen,Action,35112679.0,Dragon: The Bruce Lee Story,PG-13,1993-05-07,120,7.0,Jason Scott Lee,23459,Robert Clouse,1993,,,,,,,,,,
3500000.0,New Line Cinema,USA,Albert Hughes,Crime,27900000.0,Menace II Society,R,1993-05-26,97,7.5,Tyrin Turner,42874,Allen Hughes,1993,,,,,,,,,,
0.0,Thin Man Films,UK,Mike Leigh,Comedy,1769305.0,Naked,NOT RATED,1994-02-04,132,7.9,David Thewlis,26378,Mike Leigh,1993,,,,,,,,,,
18000000.0,Universal Pictures,USA,John Woo,Action,32589677.0,Hard Target,R,1993-08-20,97,6.1,Jean-Claude Van Damme,37456,Chuck Pfarrer,1993,,,,,,,,,,
0.0,John Davis,USA,Donald Petrie,Comedy,70172621.0,Grumpy Old Men,PG-13,1993-12-25,103,6.9,Jack Lemmon,36981,Mark Steven Johnson,1993,,,,,,,,,,
0.0,Warner Bros.,USA,Nick Castle,Comedy,51270765.0,Dennis the Menace,PG,1993-06-25,94,5.5,Walter Matthau,47507,Hank Ketcham,1993,,,,,,,,,,
25000000.0,TriStar Television,USA,Ron Maxwell,Drama,10769960.0,Gettysburg,PG,1993-10-08,271,7.7,Tom Berenger,22949,Michael Shaara,1993,,,,,,,,,,
0.0,Twentieth Century Fox Film Corporation,USA,George Sluizer,Drama,14543394.0,The Vanishing,R,1993-02-05,109,6.3,Jeff Bridges,19826,Tim Krabb�,1993,,,,,,,,,,
0.0,Twentieth Century Fox Film Corporation,USA,Penelope Spheeris,Comedy,44029386.0,The Beverly Hillbillies,PG,1993-10-15,92,4.9,Diedrich Bader,15276,Paul Henning,1993,,,,,,,,,,
8000000.0,Propaganda Films,USA,John Dahl,Crime,2502551.0,Red Rock West,R,1993-05-14,98,7.0,Nicolas Cage,16835,John Dahl,1993,,,,,,,,,,
0.0,Knickerbocker Films,USA,Michael Caton-Jones,Biography,4104962.0,This Boy's Life,R,1993-04-23,115,7.3,Robert De Niro,38466,Tobias Wolff,1993,,,,,,,,,,
20000000.0,TriStar Pictures,USA,Thomas Schlamme,Comedy,11585483.0,So I Married an Axe Murderer,PG-13,1993-07-30,93,6.4,Mike Myers,29457,Robbie Fox,1993,,,,,,,,,,
0.0,Metro-Goldwyn-Mayer (MGM),USA,Jeremiah S. Chechik,Comedy,23202734.0,Benny & Joon,PG,1993-04-23,98,7.2,Johnny Depp,48597,Barry Berman,1993,,,,,,,,,,
0.0,Mainline Pictures,USA,Jennifer Lynch,Drama,1796389.0,Boxing Helena,R,1993-09-03,107,4.6,Julian Sands,10085,Philippe Caland,1993,,,,,,,,,,
0.0,Castle Rock Entertainment,USA,Fraser C. Heston,Crime,15185672.0,Needful Things,R,1993-08-27,120,6.2,Max von Sydow,18215,Stephen King,1993,,,,,,,,,,
15000000.0,Orion Pictures,USA,George A. Romero,Horror,9579068.0,The Dark Half,R,1993-04-23,122,5.9,Timothy Hutton,12885,Stephen King,1993,,,,,,,,,,
3000000.0,New Line Cinema,USA,Adam Marcus,Fantasy,15935068.0,Jason Goes to Hell: The Final Friday,R,1993-08-13,87,4.3,John D. LeMay,21333,Jay Huguely,1993,,,,,,,,,,
40000000.0,Paramount Pictures,USA,Stephen Surjik,Comedy,48197805.0,Wayne's World 2,PG-13,1993-12-10,95,6.1,Mike Myers,66535,Mike Myers,1993,,,,,,,,,,
45000000.0,Warner Bros.,USA,Alan J. Pakula,Crime,100768056.0,The Pelican Brief,PG-13,1993-12-17,141,6.6,Julia Roberts,63850,John Grisham,1993,,,,,,,,,,
15000000.0,Touchstone Pictures,USA,Brian Gibson,Biography,39100956.0,What's Love Got to Do with It,R,1993-06-25,118,7.2,Angela Bassett,14287,Tina Turner,1993,,,,,,,,,,
40000000.0,Columbia Pictures Corporation,USA,Wolfgang Petersen,Action,102314283.0,In the Line of Fire,R,1993-07-09,128,7.2,Clint Eastwood,78551,Jeff Maguire,1993,,,,,,,,,,
0.0,Paramount Pictures,USA,Steve Barron,Comedy,21274717.0,Coneheads,PG,1993-07-23,88,5.2,Dan Aykroyd,44080,Tom Davis,1993,,,,,,,,,,
6000000.0,Morgan Creek Productions,USA,Alan Shapiro,Drama,13609396.0,The Crush,R,1993-04-02,89,5.7,Cary Elwes,12904,Alan Shapiro,1993,,,,,,,,,,
15000000.0,Paramount Pictures,USA,Robert Lieberman,Biography,20100000.0,Fire in the Sky,PG-13,1993-03-12,109,6.5,D.B. Sweeney,17555,Travis Walton,1993,,,,,,,,,,
900000.0,Trimark Pictures,USA,Mark Jones,Comedy,8556940.0,Leprechaun,R,1993-01-08,92,4.7,Warwick Davis,18654,Mark Jones,1993,,,,,,,,,,
30000000.0,Warner Bros.,USA,Clint Eastwood,Crime,31160784.0,A Perfect World,PG-13,1993-11-24,138,7.5,Kevin Costner,61676,John Lee Hancock,1993,,,,,,,,,,
0.0,Fine Line Features,USA,Robert Altman,Comedy,6110979.0,Short Cuts,R,1993-10-01,188,7.7,Andie MacDowell,37151,Raymond Carver,1993,,,,,,,,,,
15000000.0,Columbia Pictures Corporation,USA,James Ivory,Drama,22954968.0,The Remains of the Day,PG,1993-11-19,134,7.9,Anthony Hopkins,49507,Kazuo Ishiguro,1993,,,,,,,,,,
